image_id,height,width,xmin,ymin,w,h
755,3264,2448,1548.0,358.0,58.0,44.0
756,3264,2448,1404.0,2097.0,262.0,188.0
756,3264,2448,1254.0,1611.0,62.0,57.0
756,3264,2448,132.0,234.0,34.0,98.0
757,3264,2448,1022.0,1632.0,476.0,446.0
757,3264,2448,432.0,1914.0,50.0,68.0
758,3264,2448,1270.0,1295.0,210.0,379.0
758,3264,2448,2050.0,964.0,186.0,271.0
758,3264,2448,1164.0,385.0,266.0,116.0
758,3264,2448,697.0,2031.0,99.0,96.0
758,3264,2448,1704.0,1174.0,48.0,112.0
758,3264,2448,189.0,2944.0,51.0,130.0
758,3264,2448,1289.0,2527.0,67.0,56.0
758,3264,2448,792.0,672.0,38.0,12.0
758,3264,2448,1626.0,422.0,18.0,36.0
759,3264,2448,1115.0,1480.0,312.0,257.0
760,3264,2448,1300.0,918.0,204.0,575.0
761,3264,2448,1329.0,720.0,350.0,167.0
761,3264,2448,1352.0,757.0,26.0,67.0
762,2597,2442,750.0,1553.0,450.0,799.0
763,3264,2214,1019.0,1369.0,359.0,400.0
763,3264,2214,771.0,1523.0,178.0,227.0
763,3264,2214,2003.0,2244.0,203.0,346.0
763,3264,2214,708.0,1004.0,48.0,34.0
764,2448,3163,669.0,1067.0,141.0,33.0
764,2448,3163,870.0,1049.0,81.0,41.0
764,2448,3163,3011.0,974.0,79.0,45.0
764,2448,3163,1198.0,990.0,224.0,88.0
764,2448,3163,2348.0,969.0,155.0,64.0
764,2448,3163,2700.0,986.0,71.0,32.0
764,2448,3163,2016.0,994.0,95.0,53.0
764,2448,3163,2110.0,994.0,36.0,57.0
764,2448,3163,2053.0,1031.0,126.0,13.0
764,2448,3163,1982.0,1284.0,28.0,18.0
765,3264,2448,1488.0,1407.0,444.0,466.0
765,3264,2448,1488.0,1786.0,92.0,87.0
766,2448,3264,1641.0,859.0,610.0,180.0
767,2448,3264,1538.0,1583.0,436.0,220.0
768,2448,3264,1626.0,1383.0,421.0,239.0
769,2448,3264,1310.0,941.0,392.0,370.0
770,3264,2448,1135.0,1772.0,90.0,86.0
771,2448,3264,1592.0,1000.0,559.0,450.0
772,2448,3264,1482.0,711.0,581.0,536.0
773,2448,3264,1108.0,1072.0,327.0,319.0
773,2448,3264,1159.0,1206.0,103.0,138.0
774,3264,2448,1749.0,878.0,304.0,258.0
775,3264,2448,1031.0,1093.0,199.0,102.0
775,3264,2448,854.0,422.0,40.0,16.0
775,3264,2448,840.0,152.0,14.0,20.0
775,3264,2448,1240.0,212.0,22.0,26.0
775,3264,2448,998.0,720.0,46.0,34.0
775,3264,2448,1382.0,532.0,24.0,14.0
775,3264,2448,252.0,1318.0,48.0,18.0
775,3264,2448,724.0,922.0,22.0,24.0
776,3264,2448,1130.0,1066.0,551.0,376.0
777,1408,1925,975.0,81.0,116.0,263.0
777,1408,1925,1086.0,984.0,38.0,68.0
777,1408,1925,1032.0,936.0,40.0,76.0
777,1408,1925,1040.0,772.0,44.0,52.0
777,1408,1925,1112.0,954.0,54.0,74.0
777,1408,1925,1124.0,786.0,16.0,36.0
777,1408,1925,1016.0,900.0,14.0,34.0
777,1408,1925,1622.0,294.0,74.0,48.0
778,3264,2448,1189.0,2403.0,69.0,59.0
778,3264,2448,1566.0,266.0,78.0,52.0
779,3264,2448,1155.0,1733.0,261.0,265.0
780,3264,2448,1088.0,1045.0,320.0,593.0
780,3264,2448,1182.0,1512.0,79.0,58.0
781,3264,2448,241.0,1165.0,251.0,177.0
781,3264,2448,1474.0,2388.0,26.0,56.0
782,3264,2448,997.0,897.0,453.0,491.0
782,3264,2448,1173.0,687.0,53.0,48.0
783,3264,2448,574.0,1397.0,350.0,432.0
783,3264,2448,1402.0,1097.0,311.0,158.0
783,3264,2448,1901.0,861.0,547.0,497.0
784,3264,2448,1099.0,1438.0,297.0,812.0
784,3264,2448,1228.0,2173.0,122.0,77.0
784,3264,2448,800.0,145.0,631.0,371.0
784,3264,2448,805.0,289.0,60.0,116.0
785,3264,2448,1298.0,918.0,131.0,103.0
785,3264,2448,1139.0,1916.0,132.0,105.0
786,3264,2448,1129.0,1456.0,328.0,154.0
787,3264,2448,454.0,1145.0,743.0,381.0
787,3264,2448,25.0,444.0,2089.0,2120.0
788,3264,2448,1157.0,2086.0,201.0,61.0
788,3264,2448,1433.0,2347.0,71.0,28.0
788,3264,2448,1234.0,3148.0,40.0,100.0
788,3264,2448,1642.0,2790.0,68.0,66.0
788,3264,2448,1014.0,1880.0,28.0,78.0
788,3264,2448,1086.0,860.0,66.0,38.0
788,3264,2448,1858.0,1058.0,82.0,64.0
788,3264,2448,2140.0,2674.0,48.0,70.0
788,3264,2448,2092.0,2548.0,44.0,104.0
788,3264,2448,2164.0,2644.0,72.0,44.0
788,3264,2448,2096.0,1826.0,112.0,28.0
788,3264,2448,1864.0,1476.0,58.0,74.0
788,3264,2448,1776.0,816.0,50.0,28.0
788,3264,2448,2018.0,272.0,64.0,14.0
788,3264,2448,2144.0,478.0,52.0,26.0
788,3264,2448,1852.0,276.0,22.0,28.0
788,3264,2448,2348.0,810.0,52.0,20.0
788,3264,2448,528.0,2624.0,50.0,74.0
789,3264,2448,925.0,1469.0,111.0,72.0
789,3264,2448,1235.0,886.0,196.0,58.0
790,3264,2448,1150.0,2072.0,84.0,73.0
790,3264,2448,1216.0,1246.0,104.0,139.0
791,3264,2448,570.0,1226.0,1464.0,1282.0
792,3264,2448,1340.0,989.0,964.0,1447.0
793,3264,2448,1445.0,1048.0,457.0,1110.0
794,3264,2448,383.0,1252.0,1417.0,699.0
795,3264,2448,1131.0,2119.0,607.0,937.0
796,3264,2448,1167.0,1396.0,1155.0,1137.0
796,3264,2448,784.0,1936.0,452.0,459.0
797,3264,2448,987.0,1969.0,404.0,439.0
797,3264,2448,1055.0,2191.0,73.0,102.0
797,3264,2448,628.0,1643.0,312.0,426.0
797,3264,2448,631.0,1641.0,302.0,246.0
798,3264,2448,1341.0,1166.0,103.0,234.0
799,3264,2448,145.0,286.0,1433.0,2103.0
800,3264,2448,890.0,676.0,454.0,1765.0
800,3264,2448,891.0,675.0,455.0,545.0
801,3264,2448,982.0,1842.0,51.0,35.0
802,3264,2448,1338.0,1120.0,696.0,1365.0
803,3264,2448,1594.0,950.0,248.0,603.0
803,3264,2448,2357.0,407.0,91.0,565.0
803,3264,2448,1698.0,951.0,96.0,69.0
804,3264,2448,1270.0,2006.0,75.0,55.0
804,3264,2448,2257.0,1772.0,58.0,63.0
804,3264,2448,1732.0,1981.0,47.0,34.0
804,3264,2448,2189.0,1827.0,56.0,38.0
804,3264,2448,2203.0,1805.0,67.0,36.0
804,3264,2448,2299.0,1780.0,31.0,6.0
805,3264,2448,1134.0,1780.0,332.0,308.0
805,3264,2448,1213.0,1146.0,310.0,420.0
805,3264,2448,1369.0,1798.0,45.0,72.0
806,3264,2448,919.0,1548.0,387.0,392.0
807,3264,2448,1190.0,1762.0,119.0,61.0
808,3264,2448,787.0,1398.0,314.0,245.0
809,3264,2448,1008.0,2046.0,304.0,378.0
809,3264,2448,1104.0,998.0,26.0,56.0
809,3264,2448,1918.0,662.0,48.0,20.0
809,3264,2448,2196.0,566.0,68.0,42.0
810,2448,3264,2706.0,1122.0,287.0,239.0
810,2448,3264,776.0,4.0,42.0,52.0
811,2448,3264,1793.0,978.0,392.0,406.0
812,2448,3264,1245.0,956.0,349.0,406.0
813,2448,3264,1647.0,985.0,302.0,232.0
814,3264,2448,677.0,560.0,677.0,719.0
814,3264,2448,483.0,1680.0,955.0,739.0
815,3264,2448,1548.0,1678.0,544.0,354.0
815,3264,2448,519.0,1226.0,1055.0,729.0
815,3264,2448,431.0,1877.0,273.0,309.0
815,3264,2448,597.0,1834.0,307.0,248.0
816,3264,2448,1136.0,1282.0,398.0,502.0
816,3264,2448,650.0,1026.0,91.0,212.0
816,3264,2448,704.0,1275.0,76.0,91.0
816,3264,2448,802.0,1516.0,34.0,72.0
816,3264,2448,692.0,1256.0,68.0,44.0
816,3264,2448,658.0,1234.0,50.0,30.0
816,3264,2448,1164.0,1266.0,16.0,32.0
816,3264,2448,1216.0,1208.0,26.0,50.0
817,3264,2448,1125.0,1679.0,899.0,837.0
817,3264,2448,433.0,659.0,1124.0,1017.0
818,3264,2448,712.0,363.0,692.0,1147.0
818,3264,2448,965.0,471.0,247.0,216.0
819,3264,2448,351.0,921.0,1781.0,1601.0
820,3264,2448,239.0,232.0,1185.0,1504.0
820,3264,2448,248.0,1410.0,2186.0,1625.0
821,2448,3264,227.0,398.0,2181.0,2046.0
821,2448,3264,2116.0,2.0,792.0,806.0
822,3264,2448,47.0,390.0,2229.0,1227.0
822,3264,2448,11.0,501.0,2262.0,1032.0
823,3264,2448,323.0,704.0,1852.0,1261.0
823,3264,2448,286.0,555.0,2011.0,2092.0
824,2448,3264,576.0,30.0,1507.0,840.0
824,2448,3264,825.0,1188.0,1624.0,1141.0
825,3264,2448,723.0,688.0,1325.0,1844.0
826,3264,2448,673.0,1054.0,72.0,79.0
826,3264,2448,1265.0,1424.0,213.0,141.0
827,3264,2448,974.0,1074.0,203.0,133.0
827,3264,2448,828.0,1652.0,89.0,57.0
828,3264,2448,982.0,1196.0,262.0,124.0
828,3264,2448,353.0,1587.0,38.0,108.0
829,3264,2448,1810.0,1320.0,188.0,274.0
829,3264,2448,1129.0,1446.0,52.0,55.0
829,3264,2448,654.0,3220.0,52.0,44.0
830,3264,2448,1083.0,1815.0,250.0,551.0
830,3264,2448,950.0,1123.0,102.0,176.0
831,3264,2448,1251.0,1646.0,241.0,376.0
831,3264,2448,985.0,1868.0,177.0,124.0
832,3264,2448,1415.0,1683.0,237.0,305.0
832,3264,2448,1263.0,1619.0,194.0,126.0
832,3264,2448,1733.0,2616.0,179.0,209.0
833,3264,2448,1095.0,2212.0,853.0,884.0
834,3264,2448,1757.0,2706.0,404.0,251.0
834,3264,2448,1743.0,2031.0,260.0,120.0
834,3264,2448,425.0,1970.0,61.0,65.0
835,3264,2448,1170.0,1060.0,364.0,272.0
835,3264,2448,1171.0,1062.0,363.0,229.0
835,3264,2448,1625.0,1854.0,62.0,93.0
835,3264,2448,2315.0,2834.0,75.0,110.0
836,3264,2448,1246.0,2164.0,231.0,155.0
837,3264,2448,775.0,1622.0,299.0,255.0
837,3264,2448,776.0,1595.0,127.0,236.0
838,3264,2448,488.0,457.0,1755.0,1094.0
838,3264,2448,108.0,1582.0,578.0,451.0
838,3264,2448,1413.0,1673.0,492.0,401.0
838,3264,2448,712.0,1799.0,733.0,894.0
838,3264,2448,1555.0,1937.0,861.0,1048.0
839,3264,2448,41.0,775.0,958.0,992.0
839,3264,2448,1601.0,510.0,803.0,942.0
839,3264,2448,504.0,774.0,493.0,431.0
839,3264,2448,1702.0,509.0,701.0,616.0
839,3264,2448,1220.0,1287.0,214.0,206.0
840,3264,2448,774.0,33.0,938.0,2969.0
841,3264,2448,614.0,616.0,1366.0,1359.0
841,3264,2448,1042.0,1305.0,144.0,212.0
842,3264,2448,1771.0,1371.0,109.0,94.0
843,3264,2448,1117.0,2163.0,302.0,133.0
843,3264,2448,1118.0,2224.0,40.0,29.0
843,3264,2448,1157.0,1790.0,148.0,134.0
844,3264,2448,1110.0,1024.0,393.0,406.0
844,3264,2448,1499.0,2005.0,485.0,497.0
844,3264,2448,1838.0,2314.0,290.0,258.0
845,3264,2448,1081.0,1132.0,255.0,374.0
845,3264,2448,1189.0,1323.0,337.0,442.0
846,3264,2448,1108.0,1644.0,243.0,257.0
846,3264,2448,1000.0,1788.0,267.0,231.0
846,3264,2448,2026.0,1390.0,34.0,68.0
847,3264,2448,626.0,1226.0,1270.0,1541.0
848,3264,2448,1491.0,1709.0,288.0,205.0
848,3264,2448,2232.0,1111.0,60.0,45.0
849,3264,2448,943.0,1186.0,132.0,252.0
849,3264,2448,1110.0,2148.0,26.0,64.0
849,3264,2448,2250.0,2256.0,28.0,58.0
849,3264,2448,1310.0,1364.0,40.0,32.0
849,3264,2448,1956.0,482.0,48.0,42.0
850,3264,2448,115.0,1658.0,1697.0,1194.0
850,3264,2448,104.0,547.0,2078.0,1822.0
850,3264,2448,319.0,619.0,1872.0,1433.0
851,3264,2448,1148.0,1742.0,425.0,152.0
851,3264,2448,911.0,3054.0,85.0,111.0
852,3264,2448,686.0,21.0,869.0,1032.0
852,3264,2448,686.0,19.0,863.0,725.0
852,3264,2448,0.0,923.0,2097.0,2336.0
853,2448,3264,1063.0,1455.0,206.0,114.0
853,2448,3264,3022.0,1673.0,147.0,52.0
853,2448,3264,1603.0,1728.0,157.0,66.0
853,2448,3264,1468.0,1449.0,78.0,72.0
853,2448,3264,2743.0,1242.0,64.0,58.0
853,2448,3264,2205.0,1236.0,27.0,29.0
853,2448,3264,961.0,145.0,55.0,31.0
853,2448,3264,1752.0,207.0,49.0,22.0
853,2448,3264,1520.0,1963.0,20.0,27.0
853,2448,3264,1625.0,1863.0,28.0,17.0
853,2448,3264,4.0,1933.0,80.0,55.0
853,2448,3264,542.0,1894.0,304.0,160.0
853,2448,3264,410.0,1930.0,210.0,133.0
853,2448,3264,1788.0,70.0,105.0,85.0
853,2448,3264,1278.0,1265.0,25.0,14.0
853,2448,3264,130.0,1800.0,178.0,111.0
853,2448,3264,0.0,1944.0,157.0,142.0
853,2448,3264,1584.0,1747.0,90.0,206.0
853,2448,3264,667.0,1806.0,316.0,223.0
853,2448,3264,1974.0,1914.0,12.0,44.0
854,3264,2448,868.0,644.0,1196.0,687.0
854,3264,2448,1882.0,712.0,242.0,631.0
854,3264,2448,1863.0,880.0,144.0,716.0
855,2448,3264,1327.0,1254.0,293.0,239.0
856,2448,3264,1305.0,1162.0,107.0,101.0
857,2448,3264,1977.0,1067.0,579.0,603.0
858,2448,3264,1258.0,1269.0,218.0,209.0
858,2448,3264,1830.0,1744.0,39.0,11.0
858,2448,3264,1879.0,1493.0,35.0,8.0
858,2448,3264,1895.0,1479.0,14.0,6.0
859,3264,2448,1526.0,1597.0,300.0,185.0
859,3264,2448,1694.0,1674.0,129.0,60.0
859,3264,2448,961.0,1657.0,131.0,192.0
860,3264,2448,737.0,1616.0,240.0,71.0
860,3264,2448,1414.0,1197.0,141.0,75.0
860,3264,2448,1293.0,1028.0,46.0,39.0
860,3264,2448,770.0,1267.0,44.0,92.0
860,3264,2448,787.0,1492.0,154.0,76.0
860,3264,2448,50.0,1526.0,60.0,37.0
860,3264,2448,970.0,1511.0,44.0,32.0
860,3264,2448,1122.0,1433.0,31.0,23.0
860,3264,2448,2162.0,635.0,53.0,22.0
860,3264,2448,896.0,877.0,23.0,13.0
860,3264,2448,1520.0,1487.0,69.0,60.0
860,3264,2448,1082.0,1432.0,44.0,32.0
860,3264,2448,1422.0,898.0,23.0,35.0
861,3264,2448,1068.0,2512.0,216.0,235.0
862,3085,2448,626.0,1861.0,181.0,147.0
862,3085,2448,741.0,1681.0,75.0,93.0
862,3085,2448,1000.0,533.0,18.0,72.0
863,3011,2448,827.0,1890.0,425.0,456.0
864,2607,2448,239.0,565.0,316.0,197.0
864,2607,2448,904.0,988.0,319.0,330.0
864,2607,2448,717.0,1093.0,444.0,450.0
865,2290,3264,1533.0,742.0,261.0,233.0
866,2470,2448,240.0,1431.0,152.0,252.0
866,2470,2448,1403.0,1308.0,128.0,246.0
866,2470,2448,1504.0,1391.0,208.0,98.0
866,2470,2448,1378.0,1532.0,27.0,26.0
866,2470,2448,1226.0,1536.0,29.0,29.0
866,2470,2448,1309.0,1638.0,35.0,33.0
866,2470,2448,1403.0,1525.0,50.0,30.0
866,2470,2448,1212.0,1524.0,27.0,26.0
866,2470,2448,226.0,1778.0,43.0,41.0
866,2470,2448,1903.0,1191.0,545.0,279.0
866,2470,2448,1476.0,1295.0,89.0,46.0
866,2470,2448,103.0,1855.0,71.0,47.0
866,2470,2448,3.0,1776.0,75.0,14.0
866,2470,2448,575.0,1753.0,27.0,45.0
866,2470,2448,1383.0,1628.0,28.0,30.0
866,2470,2448,877.0,1780.0,27.0,29.0
866,2470,2448,2190.0,1710.0,16.0,52.0
867,2858,2448,996.0,1833.0,316.0,356.0
868,2448,3264,1403.0,1284.0,69.0,47.0
868,2448,3264,2959.0,1776.0,304.0,453.0
869,2448,3264,2014.0,380.0,596.0,613.0
869,2448,3264,579.0,846.0,1598.0,1397.0
870,2448,3264,1409.0,1086.0,1385.0,866.0
870,2448,3264,118.0,207.0,1287.0,1485.0
871,2448,3264,826.0,679.0,1496.0,991.0
872,3264,2448,1320.0,1791.0,616.0,455.0
872,3264,2448,1.0,664.0,1220.0,1334.0
872,3264,2448,1242.0,333.0,1206.0,960.0
873,3264,2448,1530.0,448.0,902.0,629.0
873,3264,2448,1790.0,1602.0,658.0,611.0
873,3264,2448,1131.0,1450.0,511.0,648.0
873,3264,2448,30.0,871.0,1218.0,1549.0
874,2448,3264,259.0,1791.0,731.0,581.0
874,2448,3264,486.0,1423.0,455.0,313.0
874,2448,3264,434.0,1217.0,400.0,344.0
874,2448,3264,516.0,681.0,518.0,567.0
874,2448,3264,838.0,865.0,512.0,583.0
874,2448,3264,1026.0,967.0,644.0,435.0
874,2448,3264,867.0,1201.0,968.0,1116.0
875,3264,2448,992.0,926.0,83.0,77.0
875,3264,2448,805.0,1839.0,309.0,569.0
875,3264,2448,691.0,2114.0,471.0,258.0
875,3264,2448,1116.0,784.0,24.0,80.0
875,3264,2448,1908.0,1048.0,32.0,78.0
875,3264,2448,1396.0,3050.0,28.0,74.0
875,3264,2448,1730.0,2934.0,20.0,72.0
876,2448,3264,1680.0,1430.0,374.0,677.0
877,2448,3264,2565.0,1498.0,300.0,201.0
877,2448,3264,1810.0,1203.0,201.0,159.0
877,2448,3264,2741.0,1015.0,49.0,64.0
877,2448,3264,803.0,571.0,71.0,42.0
877,2448,3264,1103.0,967.0,166.0,141.0
878,3264,2448,1430.0,1109.0,70.0,65.0
879,3264,2448,410.0,810.0,61.0,57.0
879,3264,2448,1756.0,1416.0,67.0,63.0
879,3264,2448,1186.0,3000.0,251.0,263.0
879,3264,2448,1110.0,3176.0,154.0,87.0
879,3264,2448,1586.0,2710.0,32.0,14.0
879,3264,2448,1538.0,2736.0,36.0,20.0
879,3264,2448,1532.0,2758.0,36.0,24.0
879,3264,2448,1528.0,2772.0,26.0,16.0
879,3264,2448,1452.0,2750.0,36.0,30.0
879,3264,2448,1514.0,2536.0,28.0,34.0
879,3264,2448,1508.0,2408.0,42.0,26.0
879,3264,2448,1778.0,2326.0,26.0,36.0
879,3264,2448,1826.0,1676.0,10.0,34.0
879,3264,2448,514.0,3182.0,42.0,18.0
879,3264,2448,1538.0,2434.0,22.0,18.0
880,3264,2448,840.0,1028.0,159.0,158.0
881,2448,3264,544.0,1090.0,401.0,74.0
881,2448,3264,1573.0,1029.0,409.0,117.0
881,2448,3264,1903.0,1054.0,384.0,87.0
881,2448,3264,2486.0,1242.0,54.0,16.0
881,2448,3264,2482.0,1216.0,54.0,28.0
881,2448,3264,40.0,1286.0,46.0,26.0
882,2448,3264,1549.0,855.0,281.0,198.0
882,2448,3264,740.0,1188.0,76.0,18.0
882,2448,3264,2048.0,1392.0,82.0,38.0
883,3264,2448,1331.0,2671.0,343.0,193.0
884,3264,2448,688.0,1215.0,303.0,171.0
885,3264,2448,1095.0,1381.0,442.0,511.0
886,3264,2448,894.0,1606.0,471.0,108.0
887,3264,2448,528.0,1457.0,417.0,256.0
887,3264,2448,714.0,1190.0,60.0,32.0
887,3264,2448,1883.0,1599.0,243.0,170.0
888,3264,2448,1200.0,2101.0,137.0,236.0
888,3264,2448,1416.0,397.0,280.0,414.0
888,3264,2448,965.0,2577.0,159.0,189.0
889,3264,2448,881.0,1456.0,759.0,528.0
890,3264,2448,691.0,1323.0,281.0,274.0
891,3264,2448,1852.0,3080.0,95.0,90.0
891,3264,2448,1655.0,1930.0,91.0,87.0
892,3264,2448,962.0,2331.0,288.0,265.0
893,2448,3264,979.0,1151.0,260.0,394.0
894,3264,2448,513.0,1300.0,640.0,484.0
895,2448,3264,2358.0,1359.0,227.0,144.0
896,3264,2448,928.0,1619.0,384.0,234.0
897,2448,3264,1599.0,1234.0,215.0,217.0
898,3264,2448,874.0,1461.0,125.0,92.0
899,2448,3264,2069.0,1254.0,206.0,121.0
900,3264,2448,939.0,725.0,167.0,187.0
901,3264,2448,1868.0,1814.0,469.0,240.0
902,3264,2448,912.0,1952.0,369.0,291.0
903,2448,3264,1315.0,1575.0,196.0,173.0
903,2448,3264,1253.0,1758.0,51.0,58.0
904,2448,3264,1667.0,717.0,123.0,404.0
904,2448,3264,1556.0,645.0,184.0,228.0
904,2448,3264,1227.0,794.0,120.0,172.0
904,2448,3264,1279.0,705.0,179.0,183.0
905,2448,3264,1554.0,1089.0,629.0,452.0
905,2448,3264,954.0,790.0,146.0,109.0
905,2448,3264,1232.0,752.0,36.0,24.0
906,2448,3264,1252.0,1028.0,67.0,132.0
907,3264,2448,1257.0,2679.0,68.0,116.0
907,3264,2448,346.0,2488.0,68.0,50.0
908,3264,2448,750.0,1540.0,317.0,331.0
909,3264,2448,799.0,1811.0,80.0,44.0
910,2448,3264,624.0,1087.0,796.0,338.0
911,3264,2448,1163.0,2064.0,373.0,488.0
912,3264,2448,879.0,858.0,261.0,407.0
913,3264,2448,167.0,1399.0,449.0,340.0
914,3264,2448,180.0,1026.0,1250.0,209.0
915,2448,3264,0.0,1494.0,1127.0,75.0
915,2448,3264,603.0,1642.0,682.0,805.0
915,2448,3264,2629.0,629.0,280.0,119.0
916,2448,3264,995.0,1639.0,887.0,316.0
916,2448,3264,381.0,1141.0,606.0,326.0
917,3264,2448,86.0,1961.0,2360.0,740.0
918,3264,2448,846.0,1779.0,404.0,200.0
919,3264,2448,905.0,1798.0,260.0,426.0
920,3264,2448,910.0,1680.0,66.0,110.0
921,3264,2448,1052.0,1800.0,227.0,237.0
922,3264,2448,433.0,1314.0,696.0,612.0
923,2448,3264,1621.0,1611.0,481.0,434.0
924,2448,3264,1611.0,364.0,477.0,406.0
924,2448,3264,1636.0,1502.0,217.0,192.0
924,2448,3264,1738.0,1871.0,234.0,250.0
924,2448,3264,523.0,966.0,584.0,614.0
925,2448,3264,1129.0,919.0,423.0,1258.0
926,2448,3264,1898.0,1563.0,215.0,93.0
927,3264,2448,755.0,1514.0,327.0,91.0
928,2448,3264,1988.0,1177.0,900.0,377.0
928,2448,3264,914.0,1559.0,224.0,168.0
929,3264,2448,1259.0,1654.0,496.0,264.0
930,2448,3264,2377.0,957.0,380.0,270.0
931,3264,2448,909.0,1742.0,183.0,227.0
932,3264,2448,682.0,2610.0,247.0,233.0
933,3264,2448,1256.0,1593.0,131.0,436.0
934,2448,3264,1773.0,1325.0,241.0,555.0
935,2448,3264,1563.0,1282.0,201.0,139.0
935,2448,3264,879.0,1433.0,1928.0,381.0
936,3264,2448,1273.0,1945.0,303.0,232.0
937,2448,3264,1059.0,1403.0,241.0,152.0
938,2448,3264,2116.0,1449.0,337.0,331.0
939,2448,3264,1153.0,1083.0,496.0,586.0
940,2448,3264,991.0,1540.0,850.0,648.0
941,2448,3264,1579.0,1327.0,427.0,440.0
941,2448,3264,2480.0,632.0,41.0,53.0
942,2448,3264,2060.0,1048.0,93.0,99.0
943,2448,3264,1617.0,1030.0,445.0,348.0
944,2448,3264,1283.0,1624.0,474.0,304.0
945,2448,3264,1155.0,1593.0,217.0,200.0
946,2448,3264,2506.0,1406.0,79.0,86.0
946,2448,3264,563.0,1041.0,387.0,61.0
947,3264,2448,572.0,1767.0,127.0,193.0
948,2448,3264,708.0,1109.0,234.0,222.0
948,2448,3264,972.0,1026.0,26.0,30.0
949,2448,3264,1988.0,1290.0,143.0,341.0
950,2448,3264,1498.0,1121.0,109.0,203.0
951,2448,3264,978.0,1267.0,231.0,102.0
951,2448,3264,1822.0,800.0,20.0,44.0
951,2448,3264,1184.0,2126.0,32.0,60.0
952,3264,2448,1251.0,1177.0,442.0,531.0
953,2448,3264,1114.0,1104.0,124.0,102.0
953,2448,3264,1526.0,919.0,119.0,82.0
953,2448,3264,1999.0,522.0,427.0,417.0
953,2448,3264,1926.0,472.0,303.0,801.0
953,2448,3264,193.0,1103.0,61.0,67.0
954,3264,2448,996.0,2026.0,333.0,159.0
954,3264,2448,1106.0,1220.0,215.0,179.0
954,3264,2448,1090.0,1816.0,145.0,220.0
954,3264,2448,1374.0,1944.0,93.0,56.0
955,3264,2448,1041.0,1840.0,286.0,218.0
956,3264,2448,1120.0,2024.0,142.0,50.0
957,3264,2448,1440.0,2110.0,74.0,77.0
958,3264,2448,1129.0,1799.0,299.0,329.0
958,3264,2448,2052.0,476.0,32.0,60.0
959,2448,3264,1694.0,1094.0,782.0,586.0
959,2448,3264,848.0,1462.0,24.0,22.0
960,2448,3264,1517.0,1255.0,122.0,131.0
961,3264,2448,987.0,2133.0,166.0,155.0
961,3264,2448,1184.0,2159.0,97.0,112.0
961,3264,2448,1132.0,256.0,72.0,30.0
962,3264,2448,1567.0,1375.0,262.0,122.0
962,3264,2448,841.0,1834.0,426.0,315.0
962,3264,2448,1611.0,1676.0,266.0,149.0
962,3264,2448,1320.0,1558.0,39.0,19.0
962,3264,2448,1367.0,1616.0,35.0,30.0
962,3264,2448,1527.0,1610.0,132.0,29.0
962,3264,2448,1559.0,1589.0,40.0,17.0
962,3264,2448,1504.0,1390.0,82.0,95.0
963,3264,2448,853.0,2015.0,664.0,541.0
963,3264,2448,855.0,2010.0,945.0,549.0
964,3264,2448,1282.0,1981.0,511.0,394.0
964,3264,2448,677.0,3052.0,345.0,212.0
964,3264,2448,2347.0,1341.0,68.0,131.0
964,3264,2448,2054.0,1616.0,64.0,30.0
965,2448,3264,1463.0,682.0,524.0,466.0
965,2448,3264,2484.0,1002.0,32.0,20.0
966,3264,2448,1085.0,1901.0,512.0,471.0
966,3264,2448,895.0,1180.0,343.0,37.0
966,3264,2448,1266.0,814.0,51.0,46.0
966,3264,2448,781.0,144.0,143.0,105.0
967,3264,2448,1002.0,1141.0,1055.0,530.0
968,3264,2448,1584.0,1486.0,147.0,262.0
969,3264,2448,1156.0,1531.0,126.0,427.0
970,2448,3264,2107.0,1200.0,393.0,233.0
970,2448,3264,1520.0,954.0,64.0,12.0
971,2448,3264,942.0,1470.0,714.0,224.0
972,3264,2448,177.0,2398.0,446.0,53.0
973,3264,2448,974.0,2341.0,298.0,333.0
974,2448,3264,1638.0,972.0,398.0,105.0
974,2448,3264,1990.0,982.0,45.0,60.0
974,2448,3264,1494.0,1984.0,84.0,91.0
975,2448,3264,1344.0,1393.0,564.0,306.0
975,2448,3264,1829.0,1603.0,79.0,92.0
976,2448,3264,1615.0,732.0,225.0,166.0
976,2448,3264,1222.0,1300.0,809.0,192.0
976,2448,3264,394.0,900.0,499.0,401.0
977,2448,3264,1961.0,1467.0,406.0,245.0
978,3264,2448,1200.0,1260.0,451.0,455.0
979,3264,2448,681.0,1590.0,88.0,87.0
980,2448,3264,875.0,1204.0,303.0,270.0
981,2448,3264,2128.0,1932.0,261.0,152.0
982,2448,3264,1968.0,1571.0,143.0,130.0
982,2448,3264,1930.0,1362.0,228.0,191.0
982,2448,3264,2253.0,1381.0,100.0,63.0
983,3264,2448,617.0,1443.0,555.0,566.0
983,3264,2448,667.0,2995.0,35.0,129.0
983,3264,2448,718.0,3112.0,130.0,90.0
984,2448,3264,1544.0,676.0,218.0,173.0
984,2448,3264,1945.0,1508.0,197.0,147.0
985,2448,3264,349.0,1532.0,419.0,324.0
985,2448,3264,1084.0,1854.0,222.0,205.0
986,2448,3264,1965.0,1129.0,586.0,338.0
987,2448,3264,1668.0,1068.0,439.0,352.0
988,2448,3264,1850.0,571.0,314.0,563.0
989,2448,3264,2154.0,1096.0,512.0,220.0
